28245	20793	1
19945	20793	1
9995	20793	1
18342	20793	1
15228	18831	1
15228	20793	1
18831	11489	1
20793	11489	1
18831	29559	1
20793	29559	1
18831	22759	1
20793	22759	1
18831	13303	1
20793	13303	1
18831	12874	1
20793	12874	1
18831	155	1
20793	155	1
18831	6888	1
20793	6888	1
18831	8295	1
20793	8295	1
18831	18651	1
20793	18651	1
18831	9017	1
20793	9017	1
18831	912	1
20793	912	1
18831	1289	1
20793	1289	1
18831	16708	1
20793	16708	1
18831	27254	1
20793	27254	1
18831	20455	1
20793	20455	1
18831	18188	1
20793	18188	1
18831	10704	1
20793	10704	1
18831	6211	1
20793	6211	1
25743	16760	1
16116	16760	1
6552	16760	1
25743	202	1
16116	202	1
6552	202	1
25743	6550	1
16116	6550	1
6552	6550	1
25743	16493	1
16116	16493	1
6552	16493	1
25743	27609	1
16116	27609	1
6552	27609	1
28844	25743	1
7944	25743	1
5727	25743	1
28844	16116	1
7944	16116	1
5727	16116	1
28844	6552	1
7944	6552	1
5727	6552	1
29832	25743	1
26461	25743	1
16572	25743	1
28210	25743	1
29832	16116	1
26461	16116	1
16572	16116	1
28210	16116	1
29832	6552	1
26461	6552	1
16572	6552	1
28210	6552	1
10685	25743	1
10685	16116	1
10685	6552	1
15825	25743	1
15825	16116	1
15825	6552	1
25743	17653	1
16116	17653	1
6552	17653	1
25743	18195	1
16116	18195	1
6552	18195	1
25743	8581	1
16116	8581	1
6552	8581	1
25743	3967	1
16116	3967	1
6552	3967	1
13067	25743	1
20254	25743	1
13067	16116	1
20254	16116	1
13067	6552	1
20254	6552	1
25743	24757	1
16116	24757	1
6552	24757	1
25743	6579	1
16116	6579	1
6552	6579	1
25743	26432	1
16116	26432	1
6552	26432	1
25743	22229	1
16116	22229	1
6552	22229	1
25743	4866	1
16116	4866	1
6552	4866	1
29028	95	1
20279	95	1
1131	95	1
29028	15855	1
20279	15855	1
1131	15855	1
23561	1066	1
26475	1066	1
7728	1066	1
14632	1066	1
6369	1066	1
14337	1066	1
8030	1066	1
1066	20455	1
28245	15228	1
19945	15228	1
9995	15228	1
18342	15228	1
28245	11489	1
19945	11489	1
9995	11489	1
18342	11489	1
28245	29559	1
19945	29559	1
9995	29559	1
18342	29559	1
28245	22452	1
19945	22452	1
9995	22452	1
18342	22452	1
28245	28097	1
19945	28097	1
9995	28097	1
18342	28097	1
28245	12130	1
19945	12130	1
9995	12130	1
18342	12130	1
28245	1289	1
19945	1289	1
9995	1289	1
18342	1289	1
28245	16708	1
19945	16708	1
9995	16708	1
18342	16708	1
28245	27254	1
19945	27254	1
9995	27254	1
18342	27254	1
11196	22404	1
6949	22404	1
17566	22404	1
6949	10876	1
17566	10876	1
6949	25735	1
17566	25735	1
6949	72	1
17566	72	1
6949	14335	1
17566	14335	1
6949	14882	1
17566	14882	1
27148	22404	1
5586	22404	1
22004	22404	1
2790	22404	1
17287	22404	1
27148	10876	1
5586	10876	1
22004	10876	1
2790	10876	1
17287	10876	1
27148	25735	1
5586	25735	1
22004	25735	1
2790	25735	1
17287	25735	1
27148	72	1
5586	72	1
22004	72	1
2790	72	1
17287	72	1
27148	14335	1
5586	14335	1
22004	14335	1
2790	14335	1
17287	14335	1
27148	14882	1
5586	14882	1
22004	14882	1
2790	14882	1
17287	14882	1
10621	1575	1
23561	10621	1
26475	10621	1
7728	10621	1
14632	10621	1
6369	10621	1
14337	10621	1
8030	10621	1
1289	10621	1
16708	10621	1
27254	10621	1
10621	18911	1
10621	18188	1
10621	10704	1
10621	6211	1
12039	2964	1
11253	2964	1
4056	2964	1
548	2964	1
23792	2964	1
13118	2964	1
2779	2964	1
25486	2964	1
27947	2964	1
17947	2964	1
3967	2964	1
10388	2964	1
9895	2964	1
26686	2964	1
10864	2964	1
2705	2964	1
10267	2964	1
5475	2964	1
1293	12938	1
28723	12938	1
4847	2175	1
17384	2175	1
5863	2175	1
15526	2175	1
4847	12482	1
17384	12482	1
5863	12482	1
15526	12482	1
4847	463	1
17384	463	1
5863	463	1
15526	463	1
1520	2175	1
1520	12482	1
1520	463	1
20613	2175	1
21340	2175	1
19523	2175	1
20613	12482	1
21340	12482	1
19523	12482	1
20613	463	1
21340	463	1
19523	463	1
23586	2175	1
23586	12482	1
23586	463	1
3967	2175	1
3967	12482	1
3967	463	1
21850	2175	1
21850	12482	1
21850	463	1
3075	2175	1
3075	12482	1
3075	463	1
4332	28401	1
