fpr,tpr,threshold
4.275256222547584306e-01,9.314606741573033810e-01,8.784350752830505371e-01
4.275256222547584306e-01,9.325842696629212947e-01,8.783324956893920898e-01
4.319180087847730443e-01,9.325842696629212947e-01,8.774535059928894043e-01
4.319180087847730443e-01,9.359550561797752577e-01,8.764905929565429688e-01
4.333821376281112858e-01,9.359550561797752577e-01,8.763043880462646484e-01
4.333821376281112858e-01,9.382022471910111960e-01,8.756822943687438965e-01
4.377745241581258995e-01,9.382022471910111960e-01,8.749905228614807129e-01
4.377745241581258995e-01,9.393258426966292207e-01,8.746145367622375488e-01
4.436310395314787547e-01,9.393258426966292207e-01,8.715752363204956055e-01
4.436310395314787547e-01,9.404494382022472454e-01,8.715322017669677734e-01
4.465592972181551823e-01,9.404494382022472454e-01,8.702959418296813965e-01
4.465592972181551823e-01,9.426966292134831837e-01,8.695899248123168945e-01
4.494875549048316099e-01,9.426966292134831837e-01,8.679789304733276367e-01
4.494875549048316099e-01,9.438202247191010974e-01,8.674024939537048340e-01
4.509516837481698515e-01,9.438202247191010974e-01,8.672490119934082031e-01
4.509516837481698515e-01,9.449438202247191221e-01,8.672066926956176758e-01
4.538799414348462791e-01,9.449438202247191221e-01,8.667758703231811523e-01
4.538799414348462791e-01,9.471910112359550604e-01,8.662071824073791504e-01
4.568081991215227067e-01,9.471910112359550604e-01,8.656263351440429688e-01
4.568081991215227067e-01,9.483146067415730851e-01,8.654829263687133789e-01
4.582723279648608927e-01,9.483146067415730851e-01,8.650248050689697266e-01
4.582723279648608927e-01,9.494382022471909988e-01,8.647785782814025879e-01
4.597364568081991343e-01,9.494382022471909988e-01,8.645420074462890625e-01
4.597364568081991343e-01,9.505617977528090234e-01,8.644734621047973633e-01
4.655929721815519895e-01,9.505617977528090234e-01,8.617783784866333008e-01
4.655929721815519895e-01,9.528089887640449618e-01,8.609988689422607422e-01
4.685212298682284171e-01,9.528089887640449618e-01,8.604340553283691406e-01
4.685212298682284171e-01,9.539325842696628754e-01,8.598603010177612305e-01
4.699853587115666032e-01,9.539325842696628754e-01,8.598204255104064941e-01
4.699853587115666032e-01,9.550561797752809001e-01,8.586355447769165039e-01
4.729136163982430308e-01,9.550561797752809001e-01,8.585008382797241211e-01
4.729136163982430308e-01,9.561797752808989248e-01,8.582412004470825195e-01
4.758418740849194584e-01,9.561797752808989248e-01,8.579023480415344238e-01
4.758418740849194584e-01,9.584269662921348631e-01,8.575956821441650391e-01
4.787701317715958860e-01,9.584269662921348631e-01,8.565584421157836914e-01
4.787701317715958860e-01,9.595505617977527768e-01,8.562555313110351562e-01
4.816983894582723136e-01,9.595505617977527768e-01,8.561623096466064453e-01
4.816983894582723136e-01,9.606741573033708015e-01,8.557564020156860352e-01
4.831625183016105551e-01,9.606741573033708015e-01,8.555831909179687500e-01
4.831625183016105551e-01,9.640449438202247645e-01,8.539427518844604492e-01
4.934114202049780240e-01,9.640449438202247645e-01,8.510483503341674805e-01
4.934114202049780240e-01,9.651685393258426782e-01,8.503979444503784180e-01
4.963396778916544516e-01,9.651685393258426782e-01,8.499926328659057617e-01
4.963396778916544516e-01,9.662921348314607028e-01,8.495914936065673828e-01
4.978038067349926932e-01,9.662921348314607028e-01,8.493359088897705078e-01
4.978038067349926932e-01,9.674157303370786165e-01,8.489157557487487793e-01
4.992679355783308792e-01,9.674157303370786165e-01,8.488187193870544434e-01
4.992679355783308792e-01,9.685393258426966412e-01,8.487940430641174316e-01
5.021961932650073068e-01,9.685393258426966412e-01,8.468272686004638672e-01
5.021961932650073068e-01,9.707865168539325795e-01,8.461368083953857422e-01
5.095168374816984036e-01,9.707865168539325795e-01,8.440293073654174805e-01
5.095168374816984036e-01,9.719101123595506042e-01,8.433960676193237305e-01
5.168374816983895004e-01,9.719101123595506042e-01,8.420644998550415039e-01
5.168374816983895004e-01,9.730337078651685179e-01,8.420327901840209961e-01
5.212298682284041140e-01,9.730337078651685179e-01,8.406308293342590332e-01
5.212298682284041140e-01,9.752808988764044562e-01,8.395334482192993164e-01
5.226939970717423556e-01,9.752808988764044562e-01,8.392053246498107910e-01
5.226939970717423556e-01,9.764044943820224809e-01,8.391941785812377930e-01
5.417276720351390518e-01,9.764044943820224809e-01,8.320149183273315430e-01
5.417276720351390518e-01,9.786516853932584192e-01,8.306791782379150391e-01
5.534407027818447622e-01,9.786516853932584192e-01,8.248881101608276367e-01
5.534407027818447622e-01,9.797752808988764439e-01,8.247028589248657227e-01
5.549048316251830038e-01,9.797752808988764439e-01,8.247004747390747070e-01
5.549048316251830038e-01,9.808988764044943576e-01,8.238666057586669922e-01
5.607613469985358590e-01,9.808988764044943576e-01,8.228855133056640625e-01
5.607613469985358590e-01,9.831460674157302959e-01,8.224702477455139160e-01
5.739385065885798110e-01,9.831460674157302959e-01,8.149268627166748047e-01
5.739385065885798110e-01,9.842696629213483206e-01,8.147842884063720703e-01
5.768667642752561830e-01,9.842696629213483206e-01,8.138471841812133789e-01
5.768667642752561830e-01,9.865168539325842589e-01,8.123650550842285156e-01
5.900439238653001350e-01,9.865168539325842589e-01,8.050953149795532227e-01
5.900439238653001350e-01,9.876404494382022836e-01,8.028439283370971680e-01
6.120058565153733143e-01,9.876404494382022836e-01,7.909792661666870117e-01
6.120058565153733143e-01,9.887640449438201973e-01,7.907163500785827637e-01
6.134699853587115559e-01,9.887640449438201973e-01,7.902686595916748047e-01
6.134699853587115559e-01,9.910112359550561356e-01,7.884014844894409180e-01
6.281112737920937494e-01,9.910112359550561356e-01,7.766659259796142578e-01
6.281112737920937494e-01,9.921348314606741603e-01,7.753896713256835938e-01
8.374816983894582956e-01,9.921348314606741603e-01,4.788350164890289307e-01
8.374816983894582956e-01,9.932584269662921850e-01,4.786987006664276123e-01
8.389458272327965371e-01,9.932584269662921850e-01,4.777343869209289551e-01
8.389458272327965371e-01,9.943820224719100986e-01,4.769851565361022949e-01
8.462664714494875229e-01,9.943820224719100986e-01,4.761823415756225586e-01
8.462664714494875229e-01,9.955056179775281233e-01,4.747872650623321533e-01
8.491947291361640060e-01,9.955056179775281233e-01,4.731553792953491211e-01
8.491947291361640060e-01,9.966292134831460370e-01,4.729745090007781982e-01
8.623718887262079580e-01,9.966292134831460370e-01,4.681351780891418457e-01
8.623718887262079580e-01,9.977528089887640617e-01,4.679468870162963867e-01
8.726207906295754269e-01,9.977528089887640617e-01,4.637456536293029785e-01
8.726207906295754269e-01,1.000000000000000000e+00,4.631034135818481445e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.812546104192733765e-01
