fpr,tpr,threshold
1.449487554904831665e-01,7.056179775280898570e-01,9.731119275093078613e-01
1.449487554904831665e-01,7.123595505617977830e-01,9.726543426513671875e-01
1.464128843338213803e-01,7.123595505617977830e-01,9.726031422615051270e-01
1.464128843338213803e-01,7.134831460674156967e-01,9.723322391510009766e-01
1.478770131771595941e-01,7.134831460674156967e-01,9.723197221755981445e-01
1.478770131771595941e-01,7.157303370786516350e-01,9.720454216003417969e-01
1.493411420204978080e-01,7.157303370786516350e-01,9.720435738563537598e-01
1.493411420204978080e-01,7.258426966292135241e-01,9.716956019401550293e-01
1.522693997071742356e-01,7.258426966292135241e-01,9.714175462722778320e-01
1.522693997071742356e-01,7.303370786516854007e-01,9.711602926254272461e-01
1.551976573938506632e-01,7.303370786516854007e-01,9.711346626281738281e-01
1.551976573938506632e-01,7.325842696629213391e-01,9.710331559181213379e-01
1.566617862371888770e-01,7.325842696629213391e-01,9.709882736206054688e-01
1.566617862371888770e-01,7.337078651685393638e-01,9.708824753761291504e-01
1.581259150805270908e-01,7.337078651685393638e-01,9.708250164985656738e-01
1.581259150805270908e-01,7.359550561797753021e-01,9.704181551933288574e-01
1.595900439238653046e-01,7.359550561797753021e-01,9.702441096305847168e-01
1.595900439238653046e-01,7.370786516853932158e-01,9.701990485191345215e-01
1.625183016105417322e-01,7.370786516853932158e-01,9.700967669486999512e-01
1.625183016105417322e-01,7.393258426966292651e-01,9.699470400810241699e-01
1.639824304538799460e-01,7.393258426966292651e-01,9.698382616043090820e-01
1.639824304538799460e-01,7.483146067415730185e-01,9.686154127120971680e-01
1.669106881405563736e-01,7.483146067415730185e-01,9.683849811553955078e-01
1.669106881405563736e-01,7.494382022471910432e-01,9.682927131652832031e-01
1.683748169838945874e-01,7.494382022471910432e-01,9.682831764221191406e-01
1.683748169838945874e-01,7.505617977528089568e-01,9.680643677711486816e-01
1.698389458272328012e-01,7.505617977528089568e-01,9.680617451667785645e-01
1.698389458272328012e-01,7.516853932584269815e-01,9.678453207015991211e-01
1.713030746705710150e-01,7.516853932584269815e-01,9.678294062614440918e-01
1.713030746705710150e-01,7.539325842696629199e-01,9.673876762390136719e-01
1.742313323572474426e-01,7.539325842696629199e-01,9.668707251548767090e-01
1.742313323572474426e-01,7.550561797752809445e-01,9.668192863464355469e-01
1.771595900439238702e-01,7.550561797752809445e-01,9.666936397552490234e-01
1.771595900439238702e-01,7.573033707865168829e-01,9.661082029342651367e-01
1.786237188872620840e-01,7.573033707865168829e-01,9.660963416099548340e-01
1.786237188872620840e-01,7.595505617977528212e-01,9.659375548362731934e-01
1.800878477306002978e-01,7.595505617977528212e-01,9.658706784248352051e-01
1.800878477306002978e-01,7.617977528089887596e-01,9.658030867576599121e-01
1.830161054172767254e-01,7.617977528089887596e-01,9.656916260719299316e-01
1.830161054172767254e-01,7.629213483146067842e-01,9.654623270034790039e-01
1.844802342606149392e-01,7.629213483146067842e-01,9.654119610786437988e-01
1.844802342606149392e-01,7.662921348314606362e-01,9.647154211997985840e-01
1.874084919472913668e-01,7.662921348314606362e-01,9.645719528198242188e-01
1.874084919472913668e-01,7.707865168539326239e-01,9.637755751609802246e-01
1.888726207906295806e-01,7.707865168539326239e-01,9.637401103973388672e-01
1.888726207906295806e-01,7.730337078651685623e-01,9.633308649063110352e-01
1.903367496339677944e-01,7.730337078651685623e-01,9.632674455642700195e-01
1.903367496339677944e-01,7.741573033707864759e-01,9.632573127746582031e-01
1.932650073206442221e-01,7.741573033707864759e-01,9.632040262222290039e-01
1.932650073206442221e-01,7.764044943820225253e-01,9.628695845603942871e-01
1.947291361639824359e-01,7.764044943820225253e-01,9.627537131309509277e-01
1.947291361639824359e-01,7.775280898876404390e-01,9.626377820968627930e-01
1.991215226939970773e-01,7.775280898876404390e-01,9.619978666305541992e-01
1.991215226939970773e-01,7.786516853932584636e-01,9.618213772773742676e-01
2.005856515373352911e-01,7.786516853932584636e-01,9.618053436279296875e-01
2.005856515373352911e-01,7.820224719101123156e-01,9.615980386734008789e-01
2.020497803806735049e-01,7.820224719101123156e-01,9.615132212638854980e-01
2.020497803806735049e-01,7.887640449438202417e-01,9.605339765548706055e-01
2.035139092240117187e-01,7.887640449438202417e-01,9.603624939918518066e-01
2.035139092240117187e-01,7.921348314606742047e-01,9.602554440498352051e-01
2.049780380673499325e-01,7.921348314606742047e-01,9.600310921669006348e-01
2.049780380673499325e-01,7.932584269662921184e-01,9.594503641128540039e-01
2.064421669106881463e-01,7.932584269662921184e-01,9.594190716743469238e-01
2.064421669106881463e-01,7.943820224719101430e-01,9.592952728271484375e-01
2.093704245973645739e-01,7.943820224719101430e-01,9.591485261917114258e-01
2.093704245973645739e-01,7.955056179775280567e-01,9.589768648147583008e-01
2.108345534407027877e-01,7.955056179775280567e-01,9.586071968078613281e-01
2.108345534407027877e-01,7.977528089887639950e-01,9.584485888481140137e-01
2.122986822840410015e-01,7.977528089887639950e-01,9.582429528236389160e-01
2.122986822840410015e-01,8.000000000000000444e-01,9.581261277198791504e-01
2.181551976573938567e-01,8.000000000000000444e-01,9.578045606613159180e-01
2.181551976573938567e-01,8.022471910112359827e-01,9.573826193809509277e-01
2.225475841874084981e-01,8.022471910112359827e-01,9.572172164916992188e-01
2.225475841874084981e-01,8.044943820224719211e-01,9.570379853248596191e-01
2.269399707174231395e-01,8.044943820224719211e-01,9.566924571990966797e-01
2.269399707174231395e-01,8.078651685393258841e-01,9.562891721725463867e-01
2.342606149341142086e-01,8.078651685393258841e-01,9.553521871566772461e-01
2.342606149341142086e-01,8.101123595505618225e-01,9.550292491912841797e-01
2.386530014641288500e-01,8.101123595505618225e-01,9.544435143470764160e-01
2.386530014641288500e-01,8.134831460674157855e-01,9.542683362960815430e-01
2.401171303074670638e-01,8.134831460674157855e-01,9.542568325996398926e-01
2.401171303074670638e-01,8.146067415730336991e-01,9.542064666748046875e-01
2.430453879941434914e-01,8.146067415730336991e-01,9.540911316871643066e-01
2.430453879941434914e-01,8.157303370786517238e-01,9.540556073188781738e-01
2.445095168374817052e-01,8.157303370786517238e-01,9.539036154747009277e-01
2.445095168374817052e-01,8.179775280898876622e-01,9.532486200332641602e-01
2.459736456808199190e-01,8.179775280898876622e-01,9.531986713409423828e-01
2.459736456808199190e-01,8.191011235955055758e-01,9.528898596763610840e-01
2.474377745241581328e-01,8.191011235955055758e-01,9.528237581253051758e-01
2.474377745241581328e-01,8.247191011235954772e-01,9.518675804138183594e-01
2.503660322108345326e-01,8.247191011235954772e-01,9.516415596008300781e-01
2.503660322108345326e-01,8.269662921348314155e-01,9.515769481658935547e-01
2.518301610541727742e-01,8.269662921348314155e-01,9.514474272727966309e-01
2.518301610541727742e-01,8.280898876404494402e-01,9.512006640434265137e-01
2.532942898975109602e-01,8.280898876404494402e-01,9.506646394729614258e-01
2.532942898975109602e-01,8.292134831460674649e-01,9.505340456962585449e-01
2.576866764275256294e-01,8.292134831460674649e-01,9.503121376037597656e-01
2.576866764275256294e-01,8.303370786516853785e-01,9.501876235008239746e-01
2.591508052708638155e-01,8.303370786516853785e-01,9.501784443855285645e-01
2.591508052708638155e-01,8.325842696629213169e-01,9.500784873962402344e-01
2.650073206442166707e-01,8.325842696629213169e-01,9.491911530494689941e-01
2.650073206442166707e-01,8.359550561797752799e-01,9.486008882522583008e-01
2.708638360175695259e-01,8.359550561797752799e-01,9.482895135879516602e-01
2.708638360175695259e-01,8.382022471910112182e-01,9.474694132804870605e-01
2.723279648609077674e-01,8.382022471910112182e-01,9.474095106124877930e-01
2.723279648609077674e-01,8.393258426966292429e-01,9.473083019256591797e-01
2.737920937042459535e-01,8.393258426966292429e-01,9.471763968467712402e-01
2.737920937042459535e-01,8.438202247191011196e-01,9.468382596969604492e-01
2.811127379209370503e-01,8.438202247191011196e-01,9.459988474845886230e-01
2.811127379209370503e-01,8.471910112359550826e-01,9.456716179847717285e-01
2.855051244509516639e-01,8.471910112359550826e-01,9.448931217193603516e-01
2.855051244509516639e-01,8.483146067415729963e-01,9.448055624961853027e-01
2.884333821376280915e-01,8.483146067415729963e-01,9.444974064826965332e-01
2.884333821376280915e-01,8.494382022471910210e-01,9.444273114204406738e-01
2.942898975109809467e-01,8.494382022471910210e-01,9.430690407752990723e-01
2.942898975109809467e-01,8.561797752808988360e-01,9.425323009490966797e-01
2.957540263543191883e-01,8.561797752808988360e-01,9.425051808357238770e-01
2.957540263543191883e-01,8.584269662921348854e-01,9.420319795608520508e-01
2.972181551976573743e-01,8.584269662921348854e-01,9.418013095855712891e-01
2.972181551976573743e-01,8.595505617977527990e-01,9.415909051895141602e-01
3.016105417276720435e-01,8.595505617977527990e-01,9.414224028587341309e-01
3.016105417276720435e-01,8.617977528089887373e-01,9.413065910339355469e-01
3.045387994143484711e-01,8.617977528089887373e-01,9.409956336021423340e-01
3.045387994143484711e-01,8.629213483146067620e-01,9.409555792808532715e-01
3.060029282576866572e-01,8.629213483146067620e-01,9.408569335937500000e-01
3.060029282576866572e-01,8.640449438202246757e-01,9.408264160156250000e-01
3.103953147877013263e-01,8.640449438202246757e-01,9.404533505439758301e-01
3.103953147877013263e-01,8.707865168539326017e-01,9.392134547233581543e-01
3.118594436310395124e-01,8.707865168539326017e-01,9.388507008552551270e-01
3.118594436310395124e-01,8.730337078651685401e-01,9.379038214683532715e-01
3.162518301610541815e-01,8.730337078651685401e-01,9.374284744262695312e-01
