fpr,tpr,threshold
3.294289897510980780e-01,6.988764044943820419e-01,8.984090685844421387e-01
3.294289897510980780e-01,6.999999999999999556e-01,8.981779813766479492e-01
3.308931185944363196e-01,6.999999999999999556e-01,8.980004191398620605e-01
3.308931185944363196e-01,7.011235955056179803e-01,8.976789712905883789e-01
3.323572474377745056e-01,7.011235955056179803e-01,8.976067304611206055e-01
3.323572474377745056e-01,7.067415730337078816e-01,8.972155451774597168e-01
3.338213762811127472e-01,7.067415730337078816e-01,8.971369862556457520e-01
3.338213762811127472e-01,7.078651685393257953e-01,8.970330953598022461e-01
3.352855051244509332e-01,7.078651685393257953e-01,8.969923853874206543e-01
3.352855051244509332e-01,7.089887640449438200e-01,8.967790007591247559e-01
3.367496339677891748e-01,7.089887640449438200e-01,8.966246843338012695e-01
3.367496339677891748e-01,7.123595505617977830e-01,8.961257934570312500e-01
3.382137628111273608e-01,7.123595505617977830e-01,8.953869938850402832e-01
3.382137628111273608e-01,7.134831460674156967e-01,8.952664136886596680e-01
3.426061493411420300e-01,7.134831460674156967e-01,8.948088884353637695e-01
3.426061493411420300e-01,7.157303370786516350e-01,8.944723606109619141e-01
3.440702781844802161e-01,7.157303370786516350e-01,8.944449424743652344e-01
3.440702781844802161e-01,7.179775280898876844e-01,8.941382169723510742e-01
3.455344070278184576e-01,7.179775280898876844e-01,8.937877416610717773e-01
3.455344070278184576e-01,7.191011235955055980e-01,8.936405181884765625e-01
3.469985358711566437e-01,7.191011235955055980e-01,8.935605883598327637e-01
3.469985358711566437e-01,7.224719101123595610e-01,8.932988643646240234e-01
3.499267935578330713e-01,7.224719101123595610e-01,8.930485248565673828e-01
3.499267935578330713e-01,7.258426966292135241e-01,8.928756117820739746e-01
3.528550512445094989e-01,7.258426966292135241e-01,8.927074670791625977e-01
3.528550512445094989e-01,7.269662921348314377e-01,8.926596641540527344e-01
3.543191800878477404e-01,7.269662921348314377e-01,8.923825025558471680e-01
3.543191800878477404e-01,7.280898876404494624e-01,8.921950459480285645e-01
3.557833089311859265e-01,7.280898876404494624e-01,8.920706510543823242e-01
3.557833089311859265e-01,7.314606741573034254e-01,8.910727500915527344e-01
3.572474377745241680e-01,7.314606741573034254e-01,8.908119201660156250e-01
3.572474377745241680e-01,7.370786516853932158e-01,8.898977041244506836e-01
3.587115666178623541e-01,7.370786516853932158e-01,8.897876143455505371e-01
3.587115666178623541e-01,7.404494382022471788e-01,8.896144628524780273e-01
3.601756954612005956e-01,7.404494382022471788e-01,8.895798921585083008e-01
3.601756954612005956e-01,7.415730337078652035e-01,8.894902467727661133e-01
3.616398243045387817e-01,7.415730337078652035e-01,8.892679214477539062e-01
3.616398243045387817e-01,7.449438202247190555e-01,8.889263868331909180e-01
3.631039531478770233e-01,7.449438202247190555e-01,8.889174461364746094e-01
3.631039531478770233e-01,7.471910112359551048e-01,8.885720968246459961e-01
3.645680819912152093e-01,7.471910112359551048e-01,8.885031938552856445e-01
3.645680819912152093e-01,7.483146067415730185e-01,8.884596824645996094e-01
3.689604685212298785e-01,7.483146067415730185e-01,8.870023488998413086e-01
3.689604685212298785e-01,7.494382022471910432e-01,8.869887590408325195e-01
3.748169838945827337e-01,7.494382022471910432e-01,8.864676356315612793e-01
3.748169838945827337e-01,7.561797752808988582e-01,8.849701881408691406e-01
3.762811127379209197e-01,7.561797752808988582e-01,8.848512768745422363e-01
3.762811127379209197e-01,7.629213483146067842e-01,8.834356069564819336e-01
3.792093704245973473e-01,7.629213483146067842e-01,8.822175860404968262e-01
3.792093704245973473e-01,7.640449438202246979e-01,8.821692466735839844e-01
3.806734992679355889e-01,7.640449438202246979e-01,8.820787072181701660e-01
