recall,precision
8.067415730337078594e-01,7.951273532668881039e-01
8.067415730337078594e-01,7.960088691796008975e-01
8.067415730337078594e-01,7.968923418423973226e-01
8.067415730337078594e-01,7.977777777777778079e-01
8.067415730337078594e-01,7.986651835372636787e-01
8.056179775280898347e-01,7.984409799554565978e-01
8.044943820224719211e-01,7.982162764771459917e-01
8.033707865168538964e-01,7.979910714285713969e-01
8.022471910112359827e-01,7.977653631284916669e-01
8.011235955056179581e-01,7.975391498881432284e-01
8.011235955056179581e-01,7.984322508398655760e-01
8.000000000000000444e-01,7.982062780269058022e-01
7.988764044943820197e-01,7.979797979797980112e-01
7.977528089887639950e-01,7.977528089887639950e-01
7.966292134831460814e-01,7.975253093363329215e-01
7.955056179775280567e-01,7.972972972972972583e-01
7.955056179775280567e-01,7.981961668545659583e-01
7.943820224719101430e-01,7.979683972911963963e-01
7.932584269662921184e-01,7.977401129943503255e-01
7.932584269662921184e-01,7.986425339366516329e-01
7.921348314606742047e-01,7.984144960362400401e-01
7.921348314606742047e-01,7.993197278911564618e-01
7.921348314606742047e-01,8.002270147559591429e-01
7.921348314606742047e-01,8.011363636363636465e-01
7.921348314606742047e-01,8.020477815699659230e-01
7.910112359550561800e-01,8.018223234624145546e-01
7.898876404494381553e-01,8.015963511972633571e-01
7.887640449438202417e-01,8.013698630136986134e-01
7.876404494382022170e-01,8.011428571428571566e-01
7.876404494382022170e-01,8.020594965675057475e-01
7.865168539325843033e-01,8.018327605956472315e-01
7.865168539325843033e-01,8.027522935779816127e-01
7.853932584269662787e-01,8.025258323765785962e-01
7.842696629213483650e-01,8.022988505747126187e-01
7.842696629213483650e-01,8.032220943613348485e-01
7.842696629213483650e-01,8.041474654377880338e-01
7.842696629213483650e-01,8.050749711649365370e-01
7.842696629213483650e-01,8.060046189376443015e-01
7.842696629213483650e-01,8.069364161849711392e-01
7.831460674157303403e-01,8.067129629629629095e-01
7.820224719101123156e-01,8.064889918887601095e-01
7.808988764044944020e-01,8.062645011600928502e-01
7.797752808988763773e-01,8.060394889663182738e-01
7.797752808988763773e-01,8.069767441860464796e-01
7.797752808988763773e-01,8.079161816065192347e-01
7.786516853932584636e-01,8.076923076923077094e-01
7.775280898876404390e-01,8.074679113185531110e-01
7.775280898876404390e-01,8.084112149532710623e-01
7.775280898876404390e-01,8.093567251461988299e-01
7.775280898876404390e-01,8.103044496487119552e-01
7.775280898876404390e-01,8.112543962485345705e-01
7.764044943820225253e-01,8.110328638497652509e-01
7.764044943820225253e-01,8.119858989424206808e-01
7.764044943820225253e-01,8.129411764705882781e-01
7.764044943820225253e-01,8.138987043580683256e-01
7.764044943820225253e-01,8.148584905660377631e-01
7.764044943820225253e-01,8.158205430932703450e-01
7.764044943820225253e-01,8.167848699763593512e-01
7.764044943820225253e-01,8.177514792899408524e-01
7.764044943820225253e-01,8.187203791469194192e-01
7.752808988764045006e-01,8.185053380782918442e-01
7.741573033707864759e-01,8.182897862232778596e-01
7.741573033707864759e-01,8.192627824019025340e-01
7.741573033707864759e-01,8.202380952380952106e-01
7.741573033707864759e-01,8.212157330154946644e-01
7.730337078651685623e-01,8.210023866348448163e-01
7.719101123595505376e-01,8.207885304659497949e-01
7.707865168539326239e-01,8.205741626794258448e-01
7.696629213483145993e-01,8.203592814371257758e-01
7.685393258426965746e-01,8.201438848920863389e-01
