fpr,tpr,threshold
2.020497803806735049e-01,7.640449438202246979e-01,9.285656809806823730e-01
2.020497803806735049e-01,7.651685393258427226e-01,9.283017516136169434e-01
2.035139092240117187e-01,7.651685393258427226e-01,9.282860159873962402e-01
2.035139092240117187e-01,7.685393258426965746e-01,9.280635714530944824e-01
2.064421669106881463e-01,7.685393258426965746e-01,9.278920888900756836e-01
2.064421669106881463e-01,7.741573033707864759e-01,9.268937706947326660e-01
2.093704245973645739e-01,7.741573033707864759e-01,9.261559247970581055e-01
2.093704245973645739e-01,7.764044943820225253e-01,9.259367585182189941e-01
2.108345534407027877e-01,7.764044943820225253e-01,9.258548021316528320e-01
2.108345534407027877e-01,7.820224719101123156e-01,9.250869750976562500e-01
2.122986822840410015e-01,7.820224719101123156e-01,9.249611496925354004e-01
2.122986822840410015e-01,7.831460674157303403e-01,9.248853921890258789e-01
2.137628111273792153e-01,7.831460674157303403e-01,9.247661232948303223e-01
2.137628111273792153e-01,7.842696629213483650e-01,9.247487783432006836e-01
2.181551976573938567e-01,7.842696629213483650e-01,9.244869351387023926e-01
2.181551976573938567e-01,7.865168539325843033e-01,9.244310855865478516e-01
2.210834553440702843e-01,7.865168539325843033e-01,9.243139028549194336e-01
2.210834553440702843e-01,7.910112359550561800e-01,9.237664341926574707e-01
2.254758418740849257e-01,7.910112359550561800e-01,9.234642386436462402e-01
2.254758418740849257e-01,7.921348314606742047e-01,9.234394431114196777e-01
2.284040995607613533e-01,7.921348314606742047e-01,9.231489896774291992e-01
2.284040995607613533e-01,8.000000000000000444e-01,9.219360351562500000e-01
2.313323572474377809e-01,8.000000000000000444e-01,9.218389391899108887e-01
2.313323572474377809e-01,8.011235955056179581e-01,9.218166470527648926e-01
2.386530014641288500e-01,8.011235955056179581e-01,9.210787415504455566e-01
2.386530014641288500e-01,8.033707865168538964e-01,9.209637641906738281e-01
2.401171303074670638e-01,8.033707865168538964e-01,9.208260774612426758e-01
2.401171303074670638e-01,8.044943820224719211e-01,9.207402467727661133e-01
2.445095168374817052e-01,8.044943820224719211e-01,9.203940629959106445e-01
2.445095168374817052e-01,8.067415730337078594e-01,9.202098250389099121e-01
2.474377745241581328e-01,8.067415730337078594e-01,9.199651479721069336e-01
2.474377745241581328e-01,8.089887640449437978e-01,9.199184775352478027e-01
2.489019033674963466e-01,8.089887640449437978e-01,9.195338487625122070e-01
2.489019033674963466e-01,8.123595505617977608e-01,9.194016456604003906e-01
2.518301610541727742e-01,8.123595505617977608e-01,9.191926717758178711e-01
2.518301610541727742e-01,8.134831460674157855e-01,9.190856218338012695e-01
2.532942898975109602e-01,8.134831460674157855e-01,9.189694523811340332e-01
2.532942898975109602e-01,8.179775280898876622e-01,9.184728860855102539e-01
2.547584187408492018e-01,8.179775280898876622e-01,9.182716012001037598e-01
2.547584187408492018e-01,8.191011235955055758e-01,9.180613756179809570e-01
2.562225475841873878e-01,8.191011235955055758e-01,9.180424809455871582e-01
2.562225475841873878e-01,8.202247191011236005e-01,9.176219701766967773e-01
2.576866764275256294e-01,8.202247191011236005e-01,9.174952507019042969e-01
2.576866764275256294e-01,8.213483146067416252e-01,9.174900650978088379e-01
2.606149341142020570e-01,8.213483146067416252e-01,9.171236753463745117e-01
2.606149341142020570e-01,8.235955056179775635e-01,9.162180423736572266e-01
2.620790629575402431e-01,8.235955056179775635e-01,9.160602092742919922e-01
2.620790629575402431e-01,8.269662921348314155e-01,9.155487418174743652e-01
2.650073206442166707e-01,8.269662921348314155e-01,9.154193997383117676e-01
2.650073206442166707e-01,8.303370786516853785e-01,9.148468375205993652e-01
2.679355783308930983e-01,8.303370786516853785e-01,9.142410159111022949e-01
2.679355783308930983e-01,8.325842696629213169e-01,9.139733314514160156e-01
2.708638360175695259e-01,8.325842696629213169e-01,9.137694239616394043e-01
2.708638360175695259e-01,8.337078651685393416e-01,9.137686491012573242e-01
2.723279648609077674e-01,8.337078651685393416e-01,9.137682318687438965e-01
2.723279648609077674e-01,8.359550561797752799e-01,9.128750562667846680e-01
2.737920937042459535e-01,8.359550561797752799e-01,9.127841591835021973e-01
2.737920937042459535e-01,8.382022471910112182e-01,9.125809669494628906e-01
2.752562225475841950e-01,8.382022471910112182e-01,9.124289751052856445e-01
2.752562225475841950e-01,8.393258426966292429e-01,9.124040007591247559e-01
2.781844802342606227e-01,8.393258426966292429e-01,9.122860431671142578e-01
2.781844802342606227e-01,8.404494382022471566e-01,9.122579693794250488e-01
2.796486090775988087e-01,8.404494382022471566e-01,9.122256040573120117e-01
2.796486090775988087e-01,8.438202247191011196e-01,9.119090437889099121e-01
2.840409956076134779e-01,8.438202247191011196e-01,9.110014438629150391e-01
2.840409956076134779e-01,8.449438202247191443e-01,9.104170203208923340e-01
2.869692532942899055e-01,8.449438202247191443e-01,9.095705747604370117e-01
2.869692532942899055e-01,8.471910112359550826e-01,9.091955423355102539e-01
2.884333821376280915e-01,8.471910112359550826e-01,9.090389609336853027e-01
2.884333821376280915e-01,8.483146067415729963e-01,9.089806675910949707e-01
2.928257686676427607e-01,8.483146067415729963e-01,9.088951945304870605e-01
2.928257686676427607e-01,8.494382022471910210e-01,9.083758592605590820e-01
2.957540263543191883e-01,8.494382022471910210e-01,9.078735113143920898e-01
2.957540263543191883e-01,8.516853932584269593e-01,9.078257679939270020e-01
2.972181551976573743e-01,8.516853932584269593e-01,9.072808623313903809e-01
2.972181551976573743e-01,8.561797752808988360e-01,9.067466855049133301e-01
3.001464128843338020e-01,8.561797752808988360e-01,9.066367745399475098e-01
3.001464128843338020e-01,8.595505617977527990e-01,9.061123728752136230e-01
3.060029282576866572e-01,8.595505617977527990e-01,9.053728580474853516e-01
3.060029282576866572e-01,8.606741573033708237e-01,9.049244523048400879e-01
3.103953147877013263e-01,8.606741573033708237e-01,9.042280316352844238e-01
3.103953147877013263e-01,8.629213483146067620e-01,9.036836028099060059e-01
3.118594436310395124e-01,8.629213483146067620e-01,9.033817052841186523e-01
3.118594436310395124e-01,8.651685393258427004e-01,9.032489657402038574e-01
3.133235724743777539e-01,8.651685393258427004e-01,9.032338261604309082e-01
3.133235724743777539e-01,8.662921348314607251e-01,9.032124280929565430e-01
3.147877013177159400e-01,8.662921348314607251e-01,9.031847715377807617e-01
3.147877013177159400e-01,8.707865168539326017e-01,9.022924304008483887e-01
3.235724743777452228e-01,8.707865168539326017e-01,9.013687968254089355e-01
3.235724743777452228e-01,8.719101123595505154e-01,9.013541936874389648e-01
3.279648609077598920e-01,8.719101123595505154e-01,9.008905887603759766e-01
3.279648609077598920e-01,8.741573033707865648e-01,9.006311893463134766e-01
3.308931185944363196e-01,8.741573033707865648e-01,9.000916481018066406e-01
3.308931185944363196e-01,8.752808988764044784e-01,8.998291492462158203e-01
3.352855051244509332e-01,8.752808988764044784e-01,8.994408845901489258e-01
3.352855051244509332e-01,8.797752808988763551e-01,8.985182046890258789e-01
3.382137628111273608e-01,8.797752808988763551e-01,8.983752727508544922e-01
3.382137628111273608e-01,8.808988764044943798e-01,8.983074426651000977e-01
3.469985358711566437e-01,8.808988764044943798e-01,8.974546790122985840e-01
3.469985358711566437e-01,8.831460674157303181e-01,8.970094323158264160e-01
3.499267935578330713e-01,8.831460674157303181e-01,8.960337638854980469e-01
3.499267935578330713e-01,8.865168539325842811e-01,8.957844972610473633e-01
3.513909224011713128e-01,8.865168539325842811e-01,8.956643939018249512e-01
3.513909224011713128e-01,8.898876404494382442e-01,8.952264189720153809e-01
3.528550512445094989e-01,8.898876404494382442e-01,8.951321840286254883e-01
3.528550512445094989e-01,8.910112359550561578e-01,8.950137495994567871e-01
3.572474377745241680e-01,8.910112359550561578e-01,8.946312069892883301e-01
3.572474377745241680e-01,8.921348314606741825e-01,8.945956230163574219e-01
3.616398243045387817e-01,8.921348314606741825e-01,8.939056992530822754e-01
3.616398243045387817e-01,8.943820224719101208e-01,8.935997486114501953e-01
3.645680819912152093e-01,8.943820224719101208e-01,8.929094076156616211e-01
3.645680819912152093e-01,8.955056179775280345e-01,8.928825259208679199e-01
3.660322108345534509e-01,8.955056179775280345e-01,8.928210139274597168e-01
3.660322108345534509e-01,8.988764044943819975e-01,8.923917412757873535e-01
3.674963396778916369e-01,8.988764044943819975e-01,8.923623561859130859e-01
3.674963396778916369e-01,9.000000000000000222e-01,8.922532200813293457e-01
3.689604685212298785e-01,9.000000000000000222e-01,8.916754722595214844e-01
3.689604685212298785e-01,9.011235955056179359e-01,8.905184268951416016e-01
3.806734992679355889e-01,9.011235955056179359e-01,8.892657756805419922e-01
3.806734992679355889e-01,9.022471910112359605e-01,8.891491293907165527e-01
3.821376281112737749e-01,9.022471910112359605e-01,8.890181779861450195e-01
3.821376281112737749e-01,9.033707865168539852e-01,8.887233734130859375e-01
3.836017569546120165e-01,9.033707865168539852e-01,8.882775306701660156e-01
3.836017569546120165e-01,9.044943820224718989e-01,8.882589340209960938e-01
3.865300146412884441e-01,9.044943820224718989e-01,8.876613378524780273e-01
3.865300146412884441e-01,9.067415730337078372e-01,8.871489167213439941e-01
3.894582723279648717e-01,9.067415730337078372e-01,8.857688903808593750e-01
3.894582723279648717e-01,9.078651685393258619e-01,8.857507109642028809e-01
3.909224011713030578e-01,9.078651685393258619e-01,8.856963515281677246e-01
3.909224011713030578e-01,9.089887640449437756e-01,8.850825428962707520e-01
3.923865300146412993e-01,9.089887640449437756e-01,8.850263357162475586e-01
3.923865300146412993e-01,9.134831460674157633e-01,8.838887214660644531e-01
3.997071742313323406e-01,9.134831460674157633e-01,8.832074403762817383e-01
3.997071742313323406e-01,9.168539325842696153e-01,8.826729655265808105e-01
4.011713030746705821e-01,9.168539325842696153e-01,8.826143741607666016e-01
4.011713030746705821e-01,9.179775280898876400e-01,8.825046420097351074e-01
4.026354319180087682e-01,9.179775280898876400e-01,8.824515342712402344e-01
4.026354319180087682e-01,9.191011235955056646e-01,8.822750449180603027e-01
4.084919472913616234e-01,9.191011235955056646e-01,8.804589509963989258e-01
4.084919472913616234e-01,9.202247191011235783e-01,8.803587555885314941e-01
4.128843338213762926e-01,9.202247191011235783e-01,8.795557022094726562e-01
4.128843338213762926e-01,9.213483146067416030e-01,8.791963458061218262e-01
4.158125915080527202e-01,9.213483146067416030e-01,8.785752654075622559e-01
4.158125915080527202e-01,9.235955056179775413e-01,8.778554201126098633e-01
4.172767203513909062e-01,9.235955056179775413e-01,8.777670264244079590e-01
4.172767203513909062e-01,9.258426966292134797e-01,8.770431876182556152e-01
4.260614934114201890e-01,9.258426966292134797e-01,8.753286004066467285e-01
4.260614934114201890e-01,9.269662921348315043e-01,8.750258684158325195e-01
4.304538799414348582e-01,9.269662921348315043e-01,8.736197948455810547e-01
4.304538799414348582e-01,9.280898876404494180e-01,8.730058670043945312e-01
4.319180087847730443e-01,9.280898876404494180e-01,8.728356361389160156e-01
4.319180087847730443e-01,9.303370786516853563e-01,8.722869753837585449e-01
4.333821376281112858e-01,9.303370786516853563e-01,8.719138503074645996e-01
4.333821376281112858e-01,9.314606741573033810e-01,8.719096183776855469e-01
4.377745241581258995e-01,9.314606741573033810e-01,8.711991310119628906e-01
4.377745241581258995e-01,9.348314606741573440e-01,8.708307743072509766e-01
4.421669106881405686e-01,9.348314606741573440e-01,8.696818351745605469e-01
4.421669106881405686e-01,9.370786516853932824e-01,8.694487810134887695e-01
4.436310395314787547e-01,9.370786516853932824e-01,8.693613409996032715e-01
4.436310395314787547e-01,9.404494382022472454e-01,8.683468699455261230e-01
4.465592972181551823e-01,9.404494382022472454e-01,8.672806024551391602e-01
4.465592972181551823e-01,9.438202247191010974e-01,8.665621876716613770e-01
4.480234260614934239e-01,9.438202247191010974e-01,8.665445446968078613e-01
4.480234260614934239e-01,9.449438202247191221e-01,8.658368587493896484e-01
4.509516837481698515e-01,9.449438202247191221e-01,8.655565977096557617e-01
4.509516837481698515e-01,9.471910112359550604e-01,8.649712800979614258e-01
